date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:07	673424/673424	---M--	200	added ('OK')	image/jpeg	etag:ede0553a2e21b05eea23accb953fd3de	http://static.showit.co/1600/6RAZiA0_T1eY8A5bsAvJGA/65601/d_and_awed0986.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/6RAZiA0_T1eY8A5bsAvJGA/65601/d_and_awed0986.jpg	(from https://amandaseasholtz.com/weddings)
14:09:29	319127/319127	---M--	200	added ('OK')	image/jpeg	etag:1804d6cc4302a09eaf7c57c36f419c8f	http://static.showit.co/1600/4llGgEvgTc2Txa8PRczaDA/65601/d_and_awed1110.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/4llGgEvgTc2Txa8PRczaDA/65601/d_and_awed1110.jpg	(from https://amandaseasholtz.com/weddings)
14:10:00	596956/596956	---M--	200	added ('OK')	image/jpeg	etag:a2e3b60712756367979338e9f2d7598a	http://static.showit.co/1600/aN40HiLFTJ2mbpE4zgQdZQ/65601/d_and_awed0958.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/aN40HiLFTJ2mbpE4zgQdZQ/65601/d_and_awed0958.jpg	(from https://amandaseasholtz.com/weddings)
14:10:01	330131/330131	---M--	200	added ('OK')	image/jpeg	etag:3de2715ec2e1e35d7ec48fa1c3e2bd57	http://static.showit.co/1600/zZpN6yXRRsG7L8lFh3HONA/65601/c75a1698.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/zZpN6yXRRsG7L8lFh3HONA/65601/c75a1698.jpg	(from https://amandaseasholtz.com/weddings)
14:10:06	227139/227139	---M--	200	added ('OK')	image/jpeg	etag:c0916737b2414d83cc7a9ccc74dab641	http://static.showit.co/1600/O2vp-nBtQu6lBn4sGhASLw/65601/ktp_9734.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/O2vp-nBtQu6lBn4sGhASLw/65601/ktp_9734.jpg	(from https://amandaseasholtz.com/weddings)
14:10:27	590961/590961	---M--	200	added ('OK')	image/jpeg	etag:ef669c3c8b47b7b96e888f24f43d4747	http://static.showit.co/1600/wH8ZJ0P0TNiz5JnJ3tplhg/65601/c75a1110.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/wH8ZJ0P0TNiz5JnJ3tplhg/65601/c75a1110.jpg	(from https://amandaseasholtz.com/weddings)
14:10:41	244365/244365	---M--	200	added ('OK')	image/jpeg	etag:4febb3d8e89cabf5fb0382ad16a16de5	http://static.showit.co/1600/3nXhHIt0SCKXWdLdADHKrw/65601/ktp_9818.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/3nXhHIt0SCKXWdLdADHKrw/65601/ktp_9818.jpg	(from https://amandaseasholtz.com/weddings)
14:10:58	353907/353907	---M--	200	added ('OK')	image/jpeg	etag:1270875b8b86b19d0ef437b1ddd8d29c	http://static.showit.co/1600/qiWaGmXiTjy_yIEZoEVr-w/65601/c75a1950.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/qiWaGmXiTjy_yIEZoEVr-w/65601/c75a1950.jpg	(from https://amandaseasholtz.com/weddings)
14:11:08	258554/258554	---M--	200	added ('OK')	image/jpeg	etag:d426d2f3cbeb2ea4a7fda65502378316	http://static.showit.co/1600/CdiLy1y9RGa4RQjrS96YEg/65601/c75a2018.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/CdiLy1y9RGa4RQjrS96YEg/65601/c75a2018.jpg	(from https://amandaseasholtz.com/weddings)
14:11:10	401093/401093	---M--	200	added ('OK')	image/jpeg	etag:acdf0d22b8dae73177f226865432ab7f	http://static.showit.co/1600/NJh9KVyYTDuN1BNMbZnexw/65601/c75a2822.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/NJh9KVyYTDuN1BNMbZnexw/65601/c75a2822.jpg	(from https://amandaseasholtz.com/weddings)
14:11:24	263105/263105	---M--	200	added ('OK')	image/jpeg	etag:acd9c2d804deffd9145b2744223f1082	http://static.showit.co/1600/2VSV75-8TIK5eoi6XxzU5A/65601/ktp_9838.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/2VSV75-8TIK5eoi6XxzU5A/65601/ktp_9838.jpg	(from https://amandaseasholtz.com/weddings)
14:11:28	186223/186223	---M--	200	added ('OK')	image/jpeg	etag:7b0b78bc290b452ba02aec439a9ed77b	http://static.showit.co/1600/MiCusO1AT9asH8akcZxeyQ/65601/ktp_0142.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/MiCusO1AT9asH8akcZxeyQ/65601/ktp_0142.jpg	(from https://amandaseasholtz.com/weddings)
14:12:12	395625/395625	---M--	200	added ('OK')	image/jpeg	etag:c5e0e40994d3058f72ef219b93106566	http://static.showit.co/1600/pH4TsXsARNWHtBC5vdUolA/65601/c75a2385.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/pH4TsXsARNWHtBC5vdUolA/65601/c75a2385.jpg	(from https://amandaseasholtz.com/weddings)
14:12:15	403293/403293	---M--	200	added ('OK')	image/jpeg	etag:90de4dc99b905c364cdabadcc2f38226	http://static.showit.co/1600/wyNNKCdOSlCY42C1q2OQ3g/65601/c75a2407.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/wyNNKCdOSlCY42C1q2OQ3g/65601/c75a2407.jpg	(from https://amandaseasholtz.com/weddings)
14:12:37	450190/450190	---M--	200	added ('OK')	image/jpeg	etag:4be42ac7342d5660fade58ea71549391	http://static.showit.co/1600/nTCl_y1mRuCrv2MHGYGm4A/65601/c75a2512.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/nTCl_y1mRuCrv2MHGYGm4A/65601/c75a2512.jpg	(from https://amandaseasholtz.com/weddings)
14:12:46	478622/478622	---M--	200	added ('OK')	image/jpeg	etag:42bf00857c2723be6429fa156942c3bf	http://static.showit.co/1600/t2of88elQq-6qMXbFhoo5g/65601/ktp_9942.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/t2of88elQq-6qMXbFhoo5g/65601/ktp_9942.jpg	(from https://amandaseasholtz.com/weddings)
14:12:57	252539/252539	---M--	200	added ('OK')	image/jpeg	etag:b00ab95c5d2af01725adb8e6835822bb	http://static.showit.co/1600/A33rKERdSVmJm_6M-juxGA/65601/c75a2635.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/A33rKERdSVmJm_6M-juxGA/65601/c75a2635.jpg	(from https://amandaseasholtz.com/weddings)
14:13:39	535988/535988	---M--	200	added ('OK')	image/jpeg	etag:050e4d6de04e02984896375e8d5f4739	http://static.showit.co/1600/terX0ARrSQucillHaofh-Q/65601/ktp_0320.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/terX0ARrSQucillHaofh-Q/65601/ktp_0320.jpg	(from https://amandaseasholtz.com/weddings)
14:13:59	506555/506555	---M--	200	added ('OK')	image/jpeg	etag:c55d7354abc08f12b4328bbc44171574	http://static.showit.co/1600/-phr9qh6T4qxQboQeqGNsA/65601/c75a3056.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/-phr9qh6T4qxQboQeqGNsA/65601/c75a3056.jpg	(from https://amandaseasholtz.com/weddings)
14:14:10	453214/453214	---M--	200	added ('OK')	image/jpeg	etag:dc5169013f6a603147dcf4167fb8196a	http://static.showit.co/1600/pGcA65IkQBeJwD_zYzlpmg/65601/c75a2701.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/pGcA65IkQBeJwD_zYzlpmg/65601/c75a2701.jpg	(from https://amandaseasholtz.com/weddings)
14:14:21	588303/588303	---M--	200	added ('OK')	image/jpeg	etag:062e390beb5a0fc8511e63cb0c29b152	http://static.showit.co/1600/_XY5UbilR02Ph1hi3AH_mQ/65601/c75a2662.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/_XY5UbilR02Ph1hi3AH_mQ/65601/c75a2662.jpg	(from https://amandaseasholtz.com/weddings)
14:14:44	401404/401404	---M--	200	added ('OK')	image/jpeg	etag:f88fdd9e257fba6501a601bdd28afe9a	http://static.showit.co/1600/Xua3gpPIR6CvMGnmTQMVMw/65601/c75a2796.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Xua3gpPIR6CvMGnmTQMVMw/65601/c75a2796.jpg	(from https://amandaseasholtz.com/weddings)
14:15:26	465194/465194	---M--	200	added ('OK')	image/jpeg	etag:74ea280de09fa53b20a92026fdd5709e	http://static.showit.co/1600/l2IV8sR_QGaSS1P2OH5xVQ/65601/c75a3065.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/l2IV8sR_QGaSS1P2OH5xVQ/65601/c75a3065.jpg	(from https://amandaseasholtz.com/weddings)
14:16:04	637823/637823	---M--	200	added ('OK')	image/jpeg	etag:14537eb25ea27403b13d8ff8a652d14c	http://static.showit.co/1600/nNXUCEJDRfGuBDBz1bM_Vw/65601/c75a3309.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/nNXUCEJDRfGuBDBz1bM_Vw/65601/c75a3309.jpg	(from https://amandaseasholtz.com/weddings)
14:17:03	598106/598106	---M--	200	added ('OK')	image/jpeg	etag:443216b7683f18065d153de8654abf77	http://static.showit.co/1600/9UO9Re6pSR-vlw4YBhCE6A/65601/c75a3670.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/9UO9Re6pSR-vlw4YBhCE6A/65601/c75a3670.jpg	(from https://amandaseasholtz.com/weddings)
14:17:36	565628/565628	---M--	200	added ('OK')	image/jpeg	etag:4b500e7ea546a09d7ed522d63b1b0e8a	http://static.showit.co/1600/I5aOpSRRQCulQ-zTh-Kmnw/65601/c75a3587.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/I5aOpSRRQCulQ-zTh-Kmnw/65601/c75a3587.jpg	(from https://amandaseasholtz.com/weddings)
14:17:38	1075660/1075660	---M--	200	added ('OK')	image/jpeg	etag:3d1a95df312f61ad1ff69f2f0e128c8f	http://static.showit.co/1600/pkvTea2OTTWBJs_yKTKijA/65601/c75a3579.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/pkvTea2OTTWBJs_yKTKijA/65601/c75a3579.jpg	(from https://amandaseasholtz.com/weddings)
14:17:57	336128/336128	---M--	200	added ('OK')	image/jpeg	etag:e5f7e1ffa20f9cb7d74f902f6783b152	http://static.showit.co/1600/a3CrLHpJTh2JXXZPRrislQ/65601/c75a4069.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/a3CrLHpJTh2JXXZPRrislQ/65601/c75a4069.jpg	(from https://amandaseasholtz.com/weddings)
14:18:06	1535268/1535268	---M--	200	added ('OK')	image/jpeg	etag:4f4bfb2e300bdb63ce27e92f320a6e2c	http://static.showit.co/1600/n0vlq9ZzT_WSUK5ESjAq_w/65601/c75a2989.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/n0vlq9ZzT_WSUK5ESjAq_w/65601/c75a2989.jpg	(from https://amandaseasholtz.com/weddings)
14:18:48	429605/429605	---M--	200	added ('OK')	image/jpeg	etag:7a8877573b3ab72b125d7d69bb607231	http://static.showit.co/1600/1FOQoetgQFSk8LVTTmqlFA/65601/ktp_0557.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/1FOQoetgQFSk8LVTTmqlFA/65601/ktp_0557.jpg	(from https://amandaseasholtz.com/weddings)
14:18:50	325865/325865	---M--	200	added ('OK')	image/jpeg	etag:81fdcdd7faa72df42a9da4b58ac7ca04	http://static.showit.co/1600/511oIiTYT86-jAtuZ6IFog/65601/c75a4081.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/511oIiTYT86-jAtuZ6IFog/65601/c75a4081.jpg	(from https://amandaseasholtz.com/weddings)
14:19:04	354417/354417	---M--	200	added ('OK')	image/jpeg	etag:3e0e4cae1e601eef29297a11eca9a520	http://static.showit.co/1600/yuOEsk-wTcK4Zh1TLHmiNA/65601/c75a4153.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/yuOEsk-wTcK4Zh1TLHmiNA/65601/c75a4153.jpg	(from https://amandaseasholtz.com/weddings)
14:19:37	748393/748393	---M--	200	added ('OK')	image/jpeg	etag:32673c46c5eacc6a9c75f4f36f3af583	http://static.showit.co/1600/09YDlOd-SjamQ9ZNBwXang/65601/c75a4072.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/09YDlOd-SjamQ9ZNBwXang/65601/c75a4072.jpg	(from https://amandaseasholtz.com/weddings)
14:19:48	368034/368034	---M--	200	added ('OK')	image/jpeg	etag:f5215b03ec9444b368161af26db412fe	http://static.showit.co/1600/5u73PaXVSwq7S3Rkc9F3LQ/65601/c75a3630.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/5u73PaXVSwq7S3Rkc9F3LQ/65601/c75a3630.jpg	(from https://amandaseasholtz.com/weddings)
14:19:55	399202/399202	---M--	200	added ('OK')	image/jpeg	etag:c742d4cbcc1d093adbe636b69162003e	http://static.showit.co/1600/g6Lu6sovTrCnc0z7mjEQZw/65601/c75a3757.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/g6Lu6sovTrCnc0z7mjEQZw/65601/c75a3757.jpg	(from https://amandaseasholtz.com/weddings)
14:20:27	511791/511791	---M--	200	added ('OK')	image/jpeg	etag:5b1cee4a1ebeeb5bba66206981619ff1	http://static.showit.co/1600/75TOtEPcSFOsV3gvs22BrA/65601/c75a4196.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/75TOtEPcSFOsV3gvs22BrA/65601/c75a4196.jpg	(from https://amandaseasholtz.com/weddings)
14:20:35	356725/356725	---M--	200	added ('OK')	image/jpeg	etag:00638ba3077cbee579a1eb31acf092de	http://static.showit.co/1600/Ku0Q_COzQqa55JRJopfa9Q/65601/c75a4463.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Ku0Q_COzQqa55JRJopfa9Q/65601/c75a4463.jpg	(from https://amandaseasholtz.com/weddings)
14:20:45	351850/351850	---M--	200	added ('OK')	image/jpeg	etag:e3992f8fdae967d163b074dc4bee8e1b	http://static.showit.co/1600/97EtJaFdQAmlnIvceh7WgA/65601/c75a4506.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/97EtJaFdQAmlnIvceh7WgA/65601/c75a4506.jpg	(from https://amandaseasholtz.com/weddings)
14:21:00	401648/401648	---M--	200	added ('OK')	image/jpeg	etag:f4aca256a86af0aee1eb396003124772	http://static.showit.co/1600/16fiXpfOTsylceb4AXTnOA/65601/c75a4538.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/16fiXpfOTsylceb4AXTnOA/65601/c75a4538.jpg	(from https://amandaseasholtz.com/weddings)
14:21:26	252490/252490	---M--	200	added ('OK')	image/jpeg	etag:ac643c2d6953dcaa44eb351041495e84	http://static.showit.co/1600/7psrKslmQcWfCPBhRT7GLQ/65601/c75a4642.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/7psrKslmQcWfCPBhRT7GLQ/65601/c75a4642.jpg	(from https://amandaseasholtz.com/weddings)
14:21:31	396731/396731	---M--	200	added ('OK')	image/jpeg	etag:27ce9f49f5972856d170b70deb2a0e6d	http://static.showit.co/1600/MPx-Wbt3Rhq7F2yTiy-sNQ/65601/c75a4571.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/MPx-Wbt3Rhq7F2yTiy-sNQ/65601/c75a4571.jpg	(from https://amandaseasholtz.com/weddings)
14:21:35	216717/216717	---M--	200	added ('OK')	image/jpeg	etag:62ffdb8f317f094824ef1d5630d117d3	http://static.showit.co/1600/FMZXLrrSQLOr5eAN0tD1tg/65601/c75a4886.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/FMZXLrrSQLOr5eAN0tD1tg/65601/c75a4886.jpg	(from https://amandaseasholtz.com/weddings)
14:21:58	515681/515681	---M--	200	added ('OK')	image/jpeg	etag:d2addc2ad79752177e689bbc236fba3e	http://static.showit.co/1600/Xo38at7nQSaOpa1qtgW-pg/65601/c75a4626.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Xo38at7nQSaOpa1qtgW-pg/65601/c75a4626.jpg	(from https://amandaseasholtz.com/weddings)
14:22:24	325378/325378	---M--	200	added ('OK')	image/jpeg	etag:374001976189186376afee968e3c7382	http://static.showit.co/1600/Wwn_6lbTS02IIzSMfV31xw/65601/c75a5184.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Wwn_6lbTS02IIzSMfV31xw/65601/c75a5184.jpg	(from https://amandaseasholtz.com/weddings)
14:22:28	380952/380952	---M--	200	added ('OK')	image/jpeg	etag:f628d92855ff24a2b6e9ded4f2176209	http://static.showit.co/1600/ZN1iz6UgTKqY1gi26A5g8w/65601/c75a4973.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/ZN1iz6UgTKqY1gi26A5g8w/65601/c75a4973.jpg	(from https://amandaseasholtz.com/weddings)
14:22:38	387601/387601	---M--	200	added ('OK')	image/jpeg	etag:72c23b7e88c3394ba68a4958a5bb8e42	http://static.showit.co/1600/Q7znM0lKRv6okumBk6R7Hg/65601/c75a5331.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Q7znM0lKRv6okumBk6R7Hg/65601/c75a5331.jpg	(from https://amandaseasholtz.com/weddings)
14:23:41	474835/474835	---M--	200	added ('OK')	image/jpeg	etag:babf23fd45b1a290b1215e447d27f58b	http://static.showit.co/1600/PO_FsNbBST298KtQbtZkzQ/65601/c75a5504.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/PO_FsNbBST298KtQbtZkzQ/65601/c75a5504.jpg	(from https://amandaseasholtz.com/weddings)
14:24:00	754527/754527	---M--	200	added ('OK')	image/jpeg	etag:8bb3fcf43032b0a5d38e77d608a88f93	http://static.showit.co/1600/4ZPMwRUJSh6RJ4yHOHWH6w/65601/c75a5408.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/4ZPMwRUJSh6RJ4yHOHWH6w/65601/c75a5408.jpg	(from https://amandaseasholtz.com/weddings)
14:24:06	606642/606642	---M--	200	added ('OK')	image/jpeg	etag:4d6732ca098514fef07de4657c46aa56	http://static.showit.co/1600/i2Oco5_NS2uaDaDGci4oxA/65601/c75a5874.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/i2Oco5_NS2uaDaDGci4oxA/65601/c75a5874.jpg	(from https://amandaseasholtz.com/weddings)
14:24:29	682562/682562	---M--	200	added ('OK')	image/jpeg	etag:420503fec305ada90e2e6721870342d9	http://static.showit.co/1600/pZcV4ModTfSYJOzqxze8sg/65601/b_and_bwed0020.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/pZcV4ModTfSYJOzqxze8sg/65601/b_and_bwed0020.jpg	(from https://amandaseasholtz.com/weddings)
14:24:42	376194/376194	---M--	200	added ('OK')	image/jpeg	etag:edbb2c474a3ceeeacbc78697ffdfb812	http://static.showit.co/1600/_yvVGBIvQ16uwqA_dBtDHQ/65601/b_and_bwed0235.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/_yvVGBIvQ16uwqA_dBtDHQ/65601/b_and_bwed0235.jpg	(from https://amandaseasholtz.com/weddings)
14:24:57	314370/314370	---M--	200	added ('OK')	image/jpeg	etag:02c1b26839b8a9dde2d6122e5ad0cf2c	http://static.showit.co/1600/gMJaYJhDSOu0GWOYFUybmw/65601/b_and_bwed0222.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/gMJaYJhDSOu0GWOYFUybmw/65601/b_and_bwed0222.jpg	(from https://amandaseasholtz.com/weddings)
14:25:01	378767/378767	---M--	200	added ('OK')	image/jpeg	etag:4414f7370b7b9a390ad65e6023b1194e	http://static.showit.co/1600/QaHG2tMBR--4Rf5E1GyZ6Q/65601/b_and_bwed0164.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/QaHG2tMBR--4Rf5E1GyZ6Q/65601/b_and_bwed0164.jpg	(from https://amandaseasholtz.com/weddings)
14:25:19	311542/311542	---M--	200	added ('OK')	image/jpeg	etag:3a62381c41f3bffa0e5ef6a133fdc869	http://static.showit.co/1600/GpUuSYykS3u_JiI0ScHWsg/65601/b_and_bwed0346.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/GpUuSYykS3u_JiI0ScHWsg/65601/b_and_bwed0346.jpg	(from https://amandaseasholtz.com/weddings)
14:25:31	301323/301323	---M--	200	added ('OK')	image/jpeg	etag:477c2e05d54d218d5ef24505861806e7	http://static.showit.co/1600/f9LVP89xR0GtN-cf58g-IQ/65601/b_and_bwed0359.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/f9LVP89xR0GtN-cf58g-IQ/65601/b_and_bwed0359.jpg	(from https://amandaseasholtz.com/weddings)
14:26:33	564235/564235	---M--	200	added ('OK')	image/jpeg	etag:19e9383fbc0159f26c609f48304fbacb	http://static.showit.co/1600/_lJGM8FdQWmqKAdOvrjNNA/65601/b_and_bwed0447.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/_lJGM8FdQWmqKAdOvrjNNA/65601/b_and_bwed0447.jpg	(from https://amandaseasholtz.com/weddings)
14:26:55	520903/520903	---M--	200	added ('OK')	image/jpeg	etag:f9f5b9f5fc83da603cff0b6228e2ec6d	http://static.showit.co/1600/_EDyhViRRHyVMvij5lyMSg/65601/b_and_bwed0463.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/_EDyhViRRHyVMvij5lyMSg/65601/b_and_bwed0463.jpg	(from https://amandaseasholtz.com/weddings)
14:27:02	637387/637387	---M--	200	added ('OK')	image/jpeg	etag:fd8726a2142f081e66f22f87407a9452	http://static.showit.co/1600/esDPuBUMQqGWo7zQ9Gjs5g/65601/b_and_bwed0462.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/esDPuBUMQqGWo7zQ9Gjs5g/65601/b_and_bwed0462.jpg	(from https://amandaseasholtz.com/weddings)
14:27:12	836239/836239	---M--	200	added ('OK')	image/jpeg	etag:f8018d1964d5a662c62a32b6594d3088	http://static.showit.co/1600/wZYJdvWeTv6VrX0w_IU4Hg/65601/b_and_bwed0410.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/wZYJdvWeTv6VrX0w_IU4Hg/65601/b_and_bwed0410.jpg	(from https://amandaseasholtz.com/weddings)
14:27:53	493897/493897	---M--	200	added ('OK')	image/jpeg	etag:ba2a5b14ab9f2c70770fc803a1cfa0df	http://static.showit.co/1600/pt6TlN-KTLWaOMqkSBYhFQ/65601/b_and_bwed0485.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/pt6TlN-KTLWaOMqkSBYhFQ/65601/b_and_bwed0485.jpg	(from https://amandaseasholtz.com/weddings)
14:28:29	574610/574610	---M--	200	added ('OK')	image/jpeg	etag:f75916a66677b8131f0bd425738685f6	http://static.showit.co/1600/CocyV9x7Siiv9LK_KWmzDw/65601/b_and_bwed0623.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/CocyV9x7Siiv9LK_KWmzDw/65601/b_and_bwed0623.jpg	(from https://amandaseasholtz.com/weddings)
14:28:38	589857/589857	---M--	200	added ('OK')	image/jpeg	etag:29ce5e04929eafed42344d37a4fb69d4	http://static.showit.co/1600/v21SMsGYSXqRp39F0bmm5Q/65601/b_and_bwed0678.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/v21SMsGYSXqRp39F0bmm5Q/65601/b_and_bwed0678.jpg	(from https://amandaseasholtz.com/weddings)
14:28:44	567740/567740	---M--	200	added ('OK')	image/jpeg	etag:c0dbdf9796de2e6ba70758f2639c0bbd	http://static.showit.co/1600/5A7i_xELSqe5vPDWrsJDEA/65601/b_and_bwed0793.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/5A7i_xELSqe5vPDWrsJDEA/65601/b_and_bwed0793.jpg	(from https://amandaseasholtz.com/weddings)
14:29:33	616009/616009	---M--	200	added ('OK')	image/jpeg	etag:99dff9437c2c652c46d52fd6123235e6	http://static.showit.co/1600/YBi43Gi1SxS1A2fpuOqNAw/65601/b_and_bwed1070.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/YBi43Gi1SxS1A2fpuOqNAw/65601/b_and_bwed1070.jpg	(from https://amandaseasholtz.com/weddings)
14:29:35	410721/410721	---M--	200	added ('OK')	image/jpeg	etag:e5f60894600543cc6352209a6e7988a2	http://static.showit.co/1600/zudlwspETxWGFFWuqwnXJg/65601/b_and_bwed0748.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/zudlwspETxWGFFWuqwnXJg/65601/b_and_bwed0748.jpg	(from https://amandaseasholtz.com/weddings)
14:29:41	389310/389310	---M--	200	added ('OK')	image/jpeg	etag:aa49a1894bdbba88e4c4a39e2f42b7f1	http://static.showit.co/1600/mQdrb7h3TH-f_UoM1HymqA/65601/b_and_bwed1220.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/mQdrb7h3TH-f_UoM1HymqA/65601/b_and_bwed1220.jpg	(from https://amandaseasholtz.com/weddings)
14:30:02	482083/482083	---M--	200	added ('OK')	image/jpeg	etag:75a1e01cb7a38a2057a048bb2e9a1fbc	http://static.showit.co/1600/deYVsnYPS7KOaW_i4HAwuQ/65601/b_and_bwed1310.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/deYVsnYPS7KOaW_i4HAwuQ/65601/b_and_bwed1310.jpg	(from https://amandaseasholtz.com/weddings)
